time,alpha1,alpha2,alpha3,beta1,K1,K2,K3,mu1,kappa2,kappa3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2012012012012012,0.3817833734190896,4.211012147313283e-11,0.0010897081334361235,1.3718008884209544e-09,1.3461748641399735e-06,5.306684286140674e-12,0.000944616651679235,0.5846944263403505,6.715744257842371e-11,0.022830108515454552
2.4024024024024024,0.4285810672099205,2.316732333194627e-10,0.0030906639005093463,9.735134093426493e-10,1.6225057523211666e-06,1.7080090147166137e-10,0.0027028385939900615,0.47626026301619095,4.391650849511868e-11,0.06735119432046457
3.6036036036036037,0.46337899512234926,9.236159377236605e-09,0.005349315716462541,3.736649797459906e-09,2.3900967609724627e-06,5.579541492911161e-09,0.004666025105685616,0.37611985666717795,4.7770393258004594e-09,0.11087493535939034
4.804804804804805,0.4884859701429026,6.344148437404574e-08,0.00804031080082373,3.5377326650384135e-08,4.3163758334921615e-06,3.7303740639193857e-08,0.006882409099824462,0.2924523931821443,4.036509399420942e-08,0.1463481669105035
6.006006006006006,0.5047867667507208,2.1093355424300324e-07,0.011961190536485181,1.3151227937723864e-07,9.379049066741224e-06,1.29058826054934e-07,0.00975662473813116,0.22438285638687588,1.4794666916657455e-07,0.1758022089530514
7.207207207207207,0.5095224316213544,4.911400331958407e-07,0.019108641234557112,2.9699129448728233e-07,2.3595819321514087e-05,3.14843280011557e-07,0.014092725109180715,0.1671472015774757,3.4247082917176723e-07,0.2052668360337176
8.408408408408409,0.48870233771100063,7.28670558388535e-06,0.034649318621242,4.0225967465142894e-07,6.513453520675865e-05,3.036502040496408e-07,0.021249050066379234,0.11484899318970784,9.019661332318733e-07,0.24074891561848427
9.60960960960961,0.417411025180813,5.46367735134924e-05,0.07066622950880852,6.980587686763171e-06,0.0001761604312099688,3.1019951238040734e-06,0.032814018283835684,0.06433910084629231,5.232347441128568e-06,0.28561352140452223
10.81081081081081,0.26602823635028156,0.00011002100721314216,0.15004260516930526,4.443192919943813e-05,0.00039497179817732045,3.2041797370624545e-05,0.049036036508066136,0.02063821523029868,1.1104875528185954e-05,0.3318738856503689
12.012012012012011,0.0839809214496175,0.00010265407321716955,0.2772028751149795,9.56528573563772e-05,0.000622821992190201,9.657133076493972e-05,0.06135949228183399,0.000463678066995123,1.1678973804601237e-05,0.33814570564301716
13.213213213213214,0.045378764164236626,4.933320597321213e-05,0.3760536638916395,0.00010211593279998711,0.0006672832762453256,0.00013712826183251978,0.05539907243080254,0.010764613897359452,7.130549914418444e-06,0.27257946186991383
14.414414414414415,0.13861193456877197,1.2574503033918533e-05,0.3795562444118948,7.367323222838458e-05,0.000504505698879515,0.00011720430513668672,0.03929299669188093,0.030063796256133264,3.0964521682982586e-06,0.18056608105844024
15.615615615615615,0.21974360642900867,1.569539899734808e-06,0.3264889750203875,4.589313333542879e-05,0.0002945798362059254,8.144869281370182e-05,0.025863539694606818,0.04020955030802563,1.397213660316452e-06,0.1097601749345407
16.816816816816818,0.23373804855970917,3.022105696034676e-06,0.2656142051166582,2.8088194181338655e-05,0.0001482649878788205,5.177806956840585e-05,0.016346688385528964,0.040707280090675035,1.803152245444717e-06,0.06683336051233589
18.01801801801802,0.19991542130394013,8.991738567133764e-06,0.2102165980568941,1.9643491838480206e-05,5.729399574306129e-05,3.002246193846263e-05,0.009900392338537697,0.035863718286615845,3.578962046739527e-06,0.04362023107330763
19.21921921921922,0.14817243016523512,1.64970987960328e-05,0.15934522472997897,1.719343836999673e-05,1.4646206707716548e-05,1.5479030509483044e-05,0.00624744125827592,0.028177830646897026,5.404038862234532e-06,0.03190317181215337
20.42042042042042,0.09382372156042236,2.476609709446617e-05,0.11151270589526067,1.609147937942221e-05,8.270578697395044e-05,9.917280576738596e-06,0.004700261979735766,0.01718365345671716,6.72399114340037e-06,0.027712462910072264
21.62162162162162,0.04993456629118073,3.263596352002829e-05,0.05979246206046734,9.11279924075252e-06,0.0005742916078319297,5.006678780538228e-05,0.0041818069637532245,0.0032005284494384637,9.987276464208119e-06,0.03606426371972424
22.822822822822822,0.22139659744558882,5.587051076479115e-06,0.03282319226212856,4.539964972388151e-06,0.00035016750989506017,9.461026302010699e-05,0.002649799317632186,0.04468354268828436,3.88633260955986e-05,0.07248602500880777
24.024024024024023,0.49889806188623603,1.8268771111156246e-05,0.07740827046878235,1.4091415672059349e-05,6.894201492453493e-05,3.429327634421953e-05,0.0007404264003670959,0.06820714851544386,6.819555601378741e-05,0.0748398455738883
25.225225225225223,0.570251214840652,5.253346814837541e-05,0.08005653447042363,3.3297393922815885e-07,1.7943857442399889e-06,3.4130817105565908e-06,0.0013202634957709223,0.06230080580601172,7.179105199491406e-05,0.08147893638342049
26.426426426426428,0.6101711916933735,8.339286146280222e-05,0.060095460492004836,1.559965328048115e-05,3.1064881812818836e-05,7.663184277203176e-06,0.0036624731924534922,0.04942288968667011,5.5746840626548485e-05,0.09807312181899769
27.62762762762763,0.5763820243806759,9.799934403801303e-05,0.03137337179472415,7.675394758778275e-05,0.00018145358690952989,5.77223804878819e-05,0.008594352573956375,0.030568027232756482,2.52054073780069e-05,0.11669447843832147
28.82882882882883,0.4320555796807442,8.58234483975872e-05,0.02490763431057756,0.00017787772922731404,0.0004902420614553394,0.00013696375593994574,0.01727366667521697,0.012710716685469393,2.1124104594068213e-06,0.12956412040181392
30.03003003003003,0.24959555194407476,5.420401533099619e-05,0.06593050601133565,0.00026480009069277456,0.000987015056733233,0.0001999567040147647,0.02645714437522696,0.002318847229058973,6.225826758846131e-06,0.13071196972609464
31.23123123123123,0.1358441813835096,2.3983325242084303e-05,0.13626935008822647,0.0002674534232034213,0.001564721868509661,0.00022714393487113232,0.02872061078464388,0.0003053197459013697,2.6512119424043133e-05,0.12141807276054967
32.432432432432435,0.12972545910278183,7.3036744597335575e-06,0.19579741449368376,0.00021960222489883862,0.001843048463434371,0.00022366847577102409,0.02628142093583509,0.0041887105223533064,4.473144110547533e-05,0.10457891110322559
33.633633633633636,0.19543729703164203,1.9308822666224285e-06,0.22497302249183357,0.00016606966920472183,0.0017132289467306056,0.00019902919185767567,0.022889061749470963,0.00995301829829566,5.5669174083466506e-05,0.08196282526629071
34.83483483483484,0.26958114998441407,1.7954962792221358e-06,0.23171140938594875,0.00012263342100666324,0.0014367807062617983,0.00016573922929433117,0.01913388428387506,0.014989603185349542,5.9616536772367656e-05,0.059059882842921047
36.03603603603604,0.3092272271844495,3.93594109497457e-06,0.22822771728893956,9.041978218275688e-05,0.0011646370218166566,0.00013183039411326778,0.015475359010207839,0.018166527478093168,5.814765356410314e-05,0.04108501961333166
37.23723723723724,0.30512102473166547,7.2460364429848135e-06,0.2167953493272106,6.221921506042607e-05,0.0009455478358773747,9.899254235482071e-05,0.01212245783420681,0.01904851586046184,4.981746771306596e-05,0.029817198050966626
38.43843843843844,0.2661949302626338,1.0140091605319819e-05,0.1923182340388572,3.596529331141628e-05,0.000780384630158343,6.698581501245935e-05,0.008653951487653407,0.017615142666726032,3.4478282066853555e-05,0.025059574279826607
39.63963963963964,0.20552860344471408,9.235530347429993e-06,0.14962520272292976,1.8294950180387054e-05,0.0006150646974488551,3.727240275786102e-05,0.005341413528897743,0.013137480133568758,1.569266269124125e-05,0.026858669964440692
40.84084084084084,0.15210264339818705,3.2797484546568295e-06,0.0895116509768979,1.1954847946634403e-05,0.00039648937962255933,1.5959630259089734e-05,0.0033915487811014165,0.005507036236416683,2.0869871328841275e-06,0.03703989165631463
42.04204204204204,0.17712640249058015,7.203723972411212e-06,0.03613402308150799,1.4568595333113145e-05,0.00015829085354721024,8.863360742559234e-06,0.0030071183793167135,0.0009122535932287988,1.7838761780541873e-05,0.05701771578403481
43.24324324324324,0.31117921228687134,3.2040160218496536e-05,0.021523738640770552,3.2158065401656285e-05,3.181162143817896e-05,2.0361175716766425e-05,0.003753093112129392,0.005848360598162066,4.412337240945906e-05,0.07779933883761318
44.44444444444444,0.4176586019367803,5.442472083531586e-05,0.027361528210994,8.241983287611475e-05,1.0231428247785087e-05,6.588313919468318e-05,0.005733850617755724,0.010166460871905274,2.9630984732874567e-05,0.08373641179897745
45.645645645645644,0.40384308255522977,6.090526376601321e-05,0.024822629642634667,0.00016878442840742407,5.265382083235812e-05,0.00012997171349490635,0.00923833160863097,0.00820190817181631,4.216830258604338e-06,0.07816411925665838
46.846846846846844,0.31917030660188006,4.694828012070633e-05,0.02536849311081541,0.00025579439746645704,0.00029280025696715254,0.00018119552213377387,0.012832415044436236,0.004007483774750246,3.4682233749658128e-06,0.07073160572953913
48.048048048048045,0.22599385318993595,2.3558812110248004e-05,0.040933518283497346,0.0003008676479011588,0.000846171513844026,0.0002172054939877532,0.014537894988123462,0.0009563816575278813,2.60005392873731e-05,0.06501366006198911
49.249249249249246,0.16229602648522876,7.308982897007455e-06,0.0668374070439556,0.0003016828654093572,0.001482126545219624,0.00024440663084365543,0.014679648209494574,1.6720153522184236e-05,5.5642137337024464e-05,0.06117324727807539
50.45045045045045,0.14207131713863339,2.0904747324427157e-06,0.09132181676510163,0.0002756423766886588,0.001814948028258257,0.0002593587629185884,0.014347455834454254,0.0005796854417504889,7.95609813424243e-05,0.057193592653566765
51.651651651651655,0.1583160054238789,2.713129181972739e-06,0.10698765076560526,0.00023636833711294285,0.0018338920509995272,0.0002551140404370682,0.013788067163920677,0.0017674911590103476,9.345269082642533e-05,0.05168705235981545
52.852852852852855,0.19254296061327675,4.422759455561732e-06,0.11347928874642528,0.000196716483793301,0.001728693527591196,0.0002360428001460856,0.012799887202645098,0.0031280639852440035,9.7214026050737e-05,0.045157364667003305
54.054054054054056,0.22475083504093848,4.997312728069767e-06,0.11424721475417098,0.00016777461475014723,0.0015726008841737687,0.0002107326195553109,0.011488428103781388,0.004351880387219776,9.35207527365303e-05,0.03921460772838596
55.25525525525526,0.23864169523347115,4.099726622351151e-06,0.11012658515767965,0.00015360359507609716,0.001366036714237653,0.00018426981654469143,0.010363399966256718,0.0048896943848803194,8.270561034860095e-05,0.035437678870285476
56.45645645645646,0.22960843809696868,2.2422680728010762e-06,0.09970562900924017,0.00014928440145698359,0.0011774239531110553,0.00016051817407954612,0.00982964112105374,0.004619838078572249,6.404924003375026e-05,0.0345363720752236
57.65765765765766,0.20687031069239498,7.88161651989293e-07,0.08374051194033898,0.000141007240889056,0.0011536205931858836,0.0001428601319045782,0.00962302144923434,0.004191160852041364,3.956753547470789e-05,0.0361793125527054
58.85885885885886,0.18131486660913906,5.246610743791647e-07,0.06467020863913907,0.0001238782380805722,0.0012726511280563826,0.00013972138289155612,0.00900776856338895,0.004004796637514488,1.939799364587903e-05,0.03943297463429477
